id,label,message
553,scam,I am currently out of the country. You can reserve the unit by e-transfer.
554,scam,Please reply with your email so I can send payment instructions.
555,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
556,scam,Many people interested. First person to send deposit gets it.
557,scam,Owner is traveling. Keys will be mailed after deposit.
558,scam,Kindly provide your full name and send payment today.
559,scam,I am currently out of the country. You can reserve the unit by e-transfer.
560,scam,Great price for downtown Toronto condo. Send payment to hold.
561,scam,Owner is traveling. Keys will be mailed after deposit.
562,scam,No credit check. Just send deposit and move in.
563,scam,Great price for downtown Toronto condo. Send payment to hold.
564,scam,Owner is traveling. Keys will be mailed after deposit.
565,scam,Great price for downtown Toronto condo. Send payment to hold.
566,scam,No credit check. Just send deposit and move in.
567,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
568,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
569,scam,Great price for downtown Toronto condo. Send payment to hold.
570,scam,Kindly provide your full name and send payment today.
571,scam,Kindly provide your full name and send payment today.
572,scam,Owner is traveling. Keys will be mailed after deposit.
573,scam,Please reply with your email so I can send payment instructions.
574,scam,Unit is available immediately. Deposit required before viewing.
575,scam,No viewing needed. First month and deposit required now.
576,scam,Please reply with your email so I can send payment instructions.
577,scam,Great price for downtown Toronto condo. Send payment to hold.
578,scam,No viewing needed. First month and deposit required now.
579,scam,I am currently out of the country. You can reserve the unit by e-transfer.
580,scam,Unit is available immediately. Deposit required before viewing.
581,scam,Please reply with your email so I can send payment instructions.
582,scam,Kindly provide your full name and send payment today.
583,scam,Unit is available immediately. Deposit required before viewing.
584,scam,No viewing needed. First month and deposit required now.
585,scam,Owner is traveling. Keys will be mailed after deposit.
586,scam,Many people interested. First person to send deposit gets it.
587,scam,I am currently out of the country. You can reserve the unit by e-transfer.
588,scam,No viewing needed. First month and deposit required now.
589,scam,Please reply with your email so I can send payment instructions.
590,scam,I am currently out of the country. You can reserve the unit by e-transfer.
591,scam,No viewing needed. First month and deposit required now.
592,scam,Please reply with your email so I can send payment instructions.
593,scam,Many people interested. First person to send deposit gets it.
594,scam,I am currently out of the country. You can reserve the unit by e-transfer.
595,scam,Many people interested. First person to send deposit gets it.
596,scam,No viewing needed. First month and deposit required now.
597,scam,No viewing needed. First month and deposit required now.
598,scam,Please reply with your email so I can send payment instructions.
599,scam,No credit check. Just send deposit and move in.
600,scam,I am currently out of the country. You can reserve the unit by e-transfer.
601,scam,Many people interested. First person to send deposit gets it.
602,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
603,scam,Great price for downtown Toronto condo. Send payment to hold.
604,scam,Great price for downtown Toronto condo. Send payment to hold.
605,scam,I am currently out of the country. You can reserve the unit by e-transfer.
606,scam,Kindly provide your full name and send payment today.
607,scam,Kindly provide your full name and send payment today.
608,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
609,scam,Many people interested. First person to send deposit gets it.
610,scam,Great price for downtown Toronto condo. Send payment to hold.
611,scam,No credit check. Just send deposit and move in.
612,scam,No viewing needed. First month and deposit required now.
613,scam,Great price for downtown Toronto condo. Send payment to hold.
614,scam,No viewing needed. First month and deposit required now.
615,scam,Unit is available immediately. Deposit required before viewing.
616,scam,Owner is traveling. Keys will be mailed after deposit.
617,scam,Owner is traveling. Keys will be mailed after deposit.
618,scam,Kindly provide your full name and send payment today.
619,scam,I am currently out of the country. You can reserve the unit by e-transfer.
620,scam,Kindly provide your full name and send payment today.
621,scam,Please reply with your email so I can send payment instructions.
622,scam,Please reply with your email so I can send payment instructions.
623,scam,I am currently out of the country. You can reserve the unit by e-transfer.
624,scam,Great price for downtown Toronto condo. Send payment to hold.
625,scam,"Hi, the apartment is still available. Please send a deposit today to secure it."
626,scam,Kindly provide your full name and send payment today.
627,scam,No credit check. Just send deposit and move in.
628,scam,I am currently out of the country. You can reserve the unit by e-transfer.
629,scam,No credit check. Just send deposit and move in.
630,scam,Owner is traveling. Keys will be mailed after deposit.
